trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,G,stimD,stimB_50,179,1
2,G,stimD,stimB_50,203,1
3,N,stimA,stimC_50,171,0
4,G,stimD,stimC_50,177,1
5,N,stimA,stimB_50,208,0
6,G,stimD,stimB_50,152,1
7,G,stimD,stimC_50,209,1
8,N,stimA,stimB_50,161,0
9,N,stimA,stimB_50,190,0
10,N,stimA,stimC_50,185,0
11,N,stimA,stimC_50,191,0
12,G,stimD,stimB_50,172,1
13,G,stimD,stimB_50,187,1
14,N,stimA,stimC_50,199,0
15,G,stimD,stimC_50,151,1
16,G,stimD,stimC_50,155,1
17,N,stimA,stimB_50,209,0
18,G,stimD,stimB_50,189,1
19,N,stimA,stimB_50,164,0
20,N,stimA,stimC_50,174,0
21,N,stimA,stimC_50,157,0
22,N,stimA,stimC_50,166,0
23,N,stimA,stimB_50,165,0
24,G,stimD,stimB_50,170,1
25,N,stimA,stimC_50,159,0
26,G,stimD,stimB_50,171,1
27,G,stimD,stimB_50,157,1
28,G,stimD,stimC_50,203,1
29,G,stimD,stimB_50,155,1
30,N,stimA,stimB_50,206,0
31,G,stimD,stimC_50,174,1
32,N,stimA,stimB_50,152,0
33,G,stimD,stimB_50,170,1
34,G,stimD,stimC_50,194,1
35,N,stimA,stimC_50,198,0
36,N,stimA,stimB_50,183,0
37,N,stimA,stimB_50,191,0
38,G,stimD,stimC_50,204,1
39,N,stimA,stimC_50,153,0
40,G,stimD,stimB_50,168,1
41,G,stimD,stimB_50,152,1
42,G,stimD,stimB_50,161,1
43,N,stimA,stimC_50,193,0
44,G,stimD,stimB_50,194,1
45,N,stimA,stimB_50,203,0
46,N,stimA,stimB_50,185,0
47,N,stimA,stimB_50,154,0
48,G,stimD,stimC_50,206,1
49,G,stimD,stimC_50,198,1
50,N,stimA,stimC_50,167,0
51,N,stimC_50,stimA,183,0
52,N,stimB_50,stimA,210,0
53,N,stimB_50,stimA,193,0
54,N,stimB_50,stimA,201,0
55,G,stimB_50,stimD,176,1
56,G,stimB_50,stimD,178,1
57,G,stimB_50,stimD,184,1
