trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,N,stimA,stimA,180,0
2,G,stimD,stimD,179,1
3,N,stimA,stimA,203,0
4,N,stimA,stimA,171,0
5,N,stimA,stimA,177,0
6,N,stimA,stimA,208,0
7,G,stimD,stimD,152,1
8,N,stimA,stimA,209,0
9,N,stimA,stimA,161,0
10,N,stimA,stimA,190,0
11,N,stimA,stimA,185,0
12,G,stimD,stimD,191,1
13,N,stimA,stimA,172,0
14,N,stimA,stimA,187,0
15,N,stimA,stimA,199,0
16,G,stimD,stimD,151,1
17,N,stimA,stimA,155,0
18,N,stimA,stimA,209,0
19,N,stimA,stimA,189,0
20,N,stimA,stimA,164,0
21,N,stimA,stimA,174,0
22,N,stimA,stimA,157,0
23,N,stimA,stimA,166,0
24,N,stimA,stimA,165,0
25,N,stimA,stimA,170,0
26,G,stimD,stimD,159,1
27,N,stimA,stimA,171,0
28,N,stimA,stimA,157,0
29,G,stimD,stimD,203,1
30,N,stimA,stimA,155,0
31,G,stimD,stimD,206,1
32,N,stimA,stimA,174,0
33,N,stimA,stimA,152,0
34,N,stimA,stimA,170,0
35,N,stimA,stimA,194,0
36,N,stimA,stimA,198,0
37,N,stimA,stimA,183,0
38,N,stimA,stimA,191,0
39,N,stimA,stimA,204,0
40,G,stimD,stimD,153,1
41,N,stimA,stimA,168,0
42,N,stimA,stimA,152,0
43,N,stimA,stimA,161,0
44,G,stimD,stimD,193,1
45,N,stimA,stimA,194,0
46,N,stimA,stimA,203,0
47,N,stimA,stimA,185,0
48,N,stimA,stimA,154,0
49,G,stimD,stimD,206,1
50,N,stimA,stimA,198,0
51,N,stimA,stimA,167,0
52,N,stimA,stimA,183,0
53,N,stimA,stimA,210,0
54,N,stimA,stimA,193,0
55,G,stimD,stimD,201,1
56,N,stimA,stimA,176,0
57,G,stimD,stimD,178,1
58,N,stimA,stimA,184,0
59,N,stimA,stimA,166,0
60,N,stimA,stimA,195,0
61,N,stimA,stimA,180,0
62,N,stimA,stimA,189,0
63,G,stimD,stimD,168,1
64,N,stimA,stimA,158,0
65,N,stimA,stimA,179,0
66,N,stimA,stimA,172,0
67,N,stimA,stimA,198,0
68,N,stimA,stimA,197,0
69,N,stimA,stimA,190,0
70,G,stimD,stimD,158,1
71,N,stimA,stimA,151,0
72,N,stimA,stimA,184,0
73,N,stimA,stimA,168,0
74,N,stimA,stimA,207,0
75,N,stimA,stimA,209,0
76,N,stimA,stimA,167,0
77,G,stimD,stimD,198,1
78,G,stimD,stimD,204,1
79,N,stimA,stimA,186,0
80,N,stimA,stimA,203,0
81,G,stimD,stimD,207,1
82,N,stimA,stimA,183,0
83,N,stimA,stimA,194,0
84,N,stimA,stimA,185,0
85,N,stimA,stimA,151,0
86,G,stimD,stimD,177,1
87,N,stimA,stimA,189,0
88,N,stimA,stimA,181,0
89,N,stimA,stimA,172,0
90,N,stimA,stimA,207,0
91,N,stimA,stimA,200,0
92,G,stimD,stimD,201,1
93,N,stimA,stimA,172,0
94,N,stimA,stimA,186,0
95,N,stimA,stimA,203,0
96,G,stimD,stimD,206,1
97,N,stimA,stimA,190,0
98,N,stimA,stimA,162,0
99,N,stimA,stimA,189,0
100,N,stimA,stimA,154,0
101,G,stimD,stimD,174,1
102,N,stimA,stimA,190,0
