trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,N,stimC,fwn1_25,152,0
2,G,stimB,fwn1_25,209,1
3,N,stimC,fwn1_25,161,0
4,N,stimC,fwn1_25,190,0
5,G,stimB,fwn1_25,185,1
6,N,stimC,fwn1_25,191,0
7,N,stimC,fwn1_25,172,0
8,G,stimB,fwn1_25,187,1
9,G,stimB,fwn1_25,199,1
10,G,stimB,fwn1_25,151,1
11,G,stimB,fwn1_25,155,1
12,N,stimC,fwn1_25,209,0
13,N,stimC,fwn1_25,189,0
14,G,stimB,fwn1_25,164,1
15,N,stimC,fwn1_25,174,0
16,N,stimC,fwn1_25,157,0
17,N,stimC,fwn1_25,166,0
18,G,stimB,fwn1_25,165,1
19,G,stimB,fwn1_25,170,1
20,G,stimB,fwn1_25,159,1
21,G,stimB,fwn1_25,171,1
22,N,stimC,fwn1_25,157,0
23,G,stimB,fwn1_25,203,1
24,G,stimB,fwn1_25,155,1
25,G,stimB,fwn1_25,206,1
26,N,stimC,fwn1_25,174,0
27,N,stimC,fwn1_25,152,0
28,N,stimC,fwn1_25,170,0
29,G,stimB,fwn1_25,194,1
30,N,stimC,fwn1_25,198,0
31,G,stimB,fwn1_25,183,1
32,N,stimC,fwn1_25,191,0
33,G,stimB,fwn1_25,204,1
34,G,stimB,fwn1_25,153,1
35,G,stimB,fwn1_25,168,1
36,N,stimC,fwn1_25,152,0
37,N,stimC,fwn1_25,161,0
38,N,stimC,fwn1_25,193,0
39,N,stimC,fwn1_25,194,0
40,G,stimB,fwn1_25,203,1
41,G,stimB,fwn1_25,185,1
42,N,stimC,fwn1_25,154,0
43,G,stimB,fwn1_25,206,1
44,G,stimB,fwn1_25,198,1
45,N,stimC,fwn1_25,167,0
46,G,stimB,fwn1_25,183,1
47,N,stimC,fwn1_25,210,0
48,N,stimC,fwn1_25,193,0
49,N,stimC,fwn1_25,201,0
50,G,stimB,fwn1_25,176,1
51,G,fwn1_25,stimB,178,1
52,G,fwn1_25,stimB,184,1
53,N,fwn1_25,stimC,166,0
54,N,fwn1_25,stimC,195,0
55,G,fwn1_25,stimB,180,1
56,G,fwn1_25,stimB,189,1
57,N,fwn1_25,stimC,168,0
58,N,fwn1_25,stimC,158,0
59,G,fwn1_25,stimB,179,1
60,N,fwn1_25,stimC,172,0
61,N,fwn1_25,stimC,198,0
62,G,fwn1_25,stimB,197,1
63,N,fwn1_25,stimC,190,0
64,G,fwn1_25,stimB,158,1
65,G,fwn1_25,stimB,151,1
66,G,fwn1_25,stimB,184,1
67,N,fwn1_25,stimC,168,0
68,N,fwn1_25,stimC,207,0
69,G,fwn1_25,stimB,209,1
70,N,fwn1_25,stimC,167,0
71,N,fwn1_25,stimC,198,0
72,G,fwn1_25,stimB,204,1
73,G,fwn1_25,stimB,186,1
74,N,fwn1_25,stimC,203,0
75,N,fwn1_25,stimC,207,0
76,N,fwn1_25,stimC,183,0
77,G,fwn1_25,stimB,194,1
78,N,fwn1_25,stimC,185,0
79,G,fwn1_25,stimB,151,1
80,G,fwn1_25,stimB,177,1
81,N,fwn1_25,stimC,189,0
