trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,B,stim_parametric_1_5,fwn1_25,198,0
2,A,stim_parametric_1_1,fwn1_25,151,1
3,B,stim_parametric_1_5,fwn1_25,108,0
4,A,stim_parametric_1_1,fwn1_25,163,1
5,A,stim_parametric_1_1,fwn1_25,169,1
6,B,stim_parametric_1_5,fwn1_25,180,0
7,A,stim_parametric_1_1,fwn1_25,225,1
8,B,stim_parametric_1_5,fwn1_25,250,0
9,B,stim_parametric_1_5,fwn1_25,157,0
10,A,stim_parametric_1_1,fwn1_25,128,1
11,B,stim_parametric_1_5,fwn1_25,249,0
12,A,stim_parametric_1_1,fwn1_25,202,1
13,B,stim_parametric_1_5,fwn1_25,241,0
14,A,stim_parametric_1_1,fwn1_25,196,1
15,B,stim_parametric_1_5,fwn1_25,197,0
16,B,stim_parametric_1_5,fwn1_25,157,0
17,A,stim_parametric_1_1,fwn1_25,104,1
18,A,stim_parametric_1_1,fwn1_25,189,1
19,A,stim_parametric_1_1,fwn1_25,210,1
20,B,stim_parametric_1_5,fwn1_25,198,0
21,A,stim_parametric_1_1,fwn1_25,109,1
22,A,stim_parametric_1_1,fwn1_25,123,1
23,B,stim_parametric_1_5,fwn1_25,214,0
24,A,stim_parametric_1_1,fwn1_25,174,1
25,B,stim_parametric_1_5,fwn1_25,158,0
26,B,stim_parametric_1_5,fwn1_25,143,0
27,A,stim_parametric_1_1,fwn1_25,128,1
28,B,stim_parametric_1_5,fwn1_25,243,0
29,A,stim_parametric_1_1,fwn1_25,160,1
30,B,stim_parametric_1_5,fwn1_25,121,0
31,A,stim_parametric_1_1,fwn1_25,181,1
32,B,stim_parametric_1_5,fwn1_25,104,0
33,B,stim_parametric_1_5,fwn1_25,182,0
34,A,stim_parametric_1_1,fwn1_25,159,1
35,B,stim_parametric_1_5,fwn1_25,214,0
36,A,stim_parametric_1_1,fwn1_25,124,1
37,B,stim_parametric_1_5,fwn1_25,170,0
38,A,stim_parametric_1_1,fwn1_25,189,1
39,B,stim_parametric_1_5,fwn1_25,112,0
40,A,stim_parametric_1_1,fwn1_25,175,1
41,A,stim_parametric_1_1,fwn1_25,217,1
42,B,stim_parametric_1_5,fwn1_25,120,0
43,A,stim_parametric_1_1,fwn1_25,205,1
44,A,stim_parametric_1_1,fwn1_25,225,1
45,B,stim_parametric_1_5,fwn1_25,177,0
46,B,stim_parametric_1_5,fwn1_25,100,0
47,B,stim_parametric_1_5,fwn1_25,153,0
48,B,stim_parametric_1_5,fwn1_25,246,0
49,A,stim_parametric_1_1,fwn1_25,121,1
50,A,stim_parametric_1_1,fwn1_25,216,1
51,A,fwn1_25,stim_parametric_1_1,154,1
52,A,fwn1_25,stim_parametric_1_1,142,1
53,B,fwn1_25,stim_parametric_1_5,182,0
54,A,fwn1_25,stim_parametric_1_1,161,1
55,A,fwn1_25,stim_parametric_1_1,238,1
56,B,fwn1_25,stim_parametric_1_5,153,0
57,A,fwn1_25,stim_parametric_1_1,116,1
58,B,fwn1_25,stim_parametric_1_5,138,0
59,B,fwn1_25,stim_parametric_1_5,123,0
60,B,fwn1_25,stim_parametric_1_5,222,0
61,B,fwn1_25,stim_parametric_1_5,195,0
62,A,fwn1_25,stim_parametric_1_1,199,1
63,A,fwn1_25,stim_parametric_1_1,200,1
64,B,fwn1_25,stim_parametric_1_5,182,0
65,A,fwn1_25,stim_parametric_1_1,143,1
66,A,fwn1_25,stim_parametric_1_1,114,1
67,B,fwn1_25,stim_parametric_1_5,225,0
68,B,fwn1_25,stim_parametric_1_5,147,0
69,B,fwn1_25,stim_parametric_1_5,190,0
70,A,fwn1_25,stim_parametric_1_1,170,1
71,A,fwn1_25,stim_parametric_1_1,199,1
72,B,fwn1_25,stim_parametric_1_5,139,0
73,B,fwn1_25,stim_parametric_1_5,142,0
74,A,fwn1_25,stim_parametric_1_1,204,1
75,B,fwn1_25,stim_parametric_1_5,246,0
76,A,fwn1_25,stim_parametric_1_1,142,1
77,A,fwn1_25,stim_parametric_1_1,228,1
78,B,fwn1_25,stim_parametric_1_5,236,0
79,A,fwn1_25,stim_parametric_1_1,226,1
80,B,fwn1_25,stim_parametric_1_5,213,0
81,B,fwn1_25,stim_parametric_1_5,139,0
82,A,fwn1_25,stim_parametric_1_1,243,1
83,A,fwn1_25,stim_parametric_1_1,227,1
84,B,fwn1_25,stim_parametric_1_5,227,0
85,B,fwn1_25,stim_parametric_1_5,217,0
86,A,fwn1_25,stim_parametric_1_1,171,1
87,A,fwn1_25,stim_parametric_1_1,228,1
88,A,fwn1_25,stim_parametric_1_1,240,1
89,B,fwn1_25,stim_parametric_1_5,103,0
90,B,fwn1_25,stim_parametric_1_5,210,0
91,B,fwn1_25,stim_parametric_1_5,170,0
92,A,fwn1_25,stim_parametric_1_1,189,1
93,B,fwn1_25,stim_parametric_1_5,248,0
94,B,fwn1_25,stim_parametric_1_5,227,0
95,A,fwn1_25,stim_parametric_1_1,247,1
96,A,fwn1_25,stim_parametric_1_1,152,1
97,A,fwn1_25,stim_parametric_1_1,141,1
98,A,fwn1_25,stim_parametric_1_1,147,1
99,B,fwn1_25,stim_parametric_1_5,150,0
100,B,fwn1_25,stim_parametric_1_5,182,0
101,A,stim_parametric_1_1,fwn1_25,143,1
102,B,stim_parametric_1_5,fwn1_25,238,0
103,B,stim_parametric_1_5,fwn1_25,201,0
104,A,stim_parametric_1_1,fwn1_25,218,1
105,B,stim_parametric_1_5,fwn1_25,127,0
106,A,stim_parametric_1_1,fwn1_25,121,1
107,A,stim_parametric_1_1,fwn1_25,108,1
108,B,stim_parametric_1_5,fwn1_25,193,0
109,A,stim_parametric_1_1,fwn1_25,189,1
110,B,stim_parametric_1_5,fwn1_25,156,0
111,B,stim_parametric_1_5,fwn1_25,103,0
112,A,stim_parametric_1_1,fwn1_25,124,1
113,A,stim_parametric_1_1,fwn1_25,176,1
114,B,stim_parametric_1_5,fwn1_25,218,0
115,B,stim_parametric_1_5,fwn1_25,215,0
116,B,stim_parametric_1_5,fwn1_25,241,0
117,A,stim_parametric_1_1,fwn1_25,220,1
118,A,stim_parametric_1_1,fwn1_25,168,1
119,A,stim_parametric_1_1,fwn1_25,152,1
120,B,stim_parametric_1_5,fwn1_25,120,0
121,A,stim_parametric_1_1,fwn1_25,184,1
122,B,stim_parametric_1_5,fwn1_25,131,0
123,B,stim_parametric_1_5,fwn1_25,117,0
124,A,stim_parametric_1_1,fwn1_25,215,1
125,A,stim_parametric_1_1,fwn1_25,169,1
126,B,stim_parametric_1_5,fwn1_25,209,0
127,A,stim_parametric_1_1,fwn1_25,116,1
128,A,stim_parametric_1_1,fwn1_25,166,1
129,B,stim_parametric_1_5,fwn1_25,184,0
130,B,stim_parametric_1_5,fwn1_25,229,0
131,B,stim_parametric_1_5,fwn1_25,237,0
132,A,stim_parametric_1_1,fwn1_25,153,1
133,A,stim_parametric_1_1,fwn1_25,156,1
134,B,stim_parametric_1_5,fwn1_25,115,0
135,A,stim_parametric_1_1,fwn1_25,199,1
136,A,stim_parametric_1_1,fwn1_25,133,1
137,A,stim_parametric_1_1,fwn1_25,230,1
