trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,G,stimD,stimC_75,179,1
2,G,stimD,stimB_75,203,1
3,N,stimA,stimB_75,171,0
4,G,stimD,stimC_75,177,1
5,N,stimA,stimC_75,208,0
6,G,stimD,stimC_75,152,1
7,G,stimD,stimB_75,209,1
8,N,stimA,stimC_75,161,0
9,N,stimA,stimC_75,190,0
10,N,stimA,stimC_75,185,0
11,N,stimA,stimB_75,191,0
12,G,stimD,stimC_75,172,1
13,G,stimD,stimC_75,187,1
14,N,stimA,stimC_75,199,0
15,G,stimD,stimB_75,151,1
16,G,stimD,stimC_75,155,1
17,N,stimA,stimC_75,209,0
18,G,stimD,stimC_75,189,1
19,N,stimA,stimB_75,164,0
20,N,stimA,stimC_75,174,0
21,N,stimA,stimC_75,157,0
22,N,stimA,stimB_75,166,0
23,N,stimA,stimC_75,165,0
24,G,stimD,stimB_75,170,1
25,N,stimA,stimC_75,159,0
26,G,stimD,stimB_75,171,1
27,G,stimD,stimB_75,157,1
28,G,stimD,stimB_75,203,1
29,G,stimD,stimC_75,155,1
30,N,stimA,stimB_75,206,0
31,G,stimD,stimB_75,174,1
32,N,stimA,stimC_75,152,0
33,G,stimD,stimB_75,170,1
34,G,stimD,stimC_75,194,1
35,N,stimA,stimC_75,198,0
36,N,stimA,stimC_75,183,0
37,N,stimA,stimC_75,191,0
38,G,stimD,stimC_75,204,1
39,N,stimA,stimB_75,153,0
40,G,stimD,stimB_75,168,1
41,G,stimD,stimC_75,152,1
42,G,stimD,stimC_75,161,1
43,N,stimA,stimC_75,193,0
44,G,stimD,stimB_75,194,1
45,N,stimA,stimC_75,203,0
46,N,stimA,stimC_75,185,0
47,N,stimA,stimB_75,154,0
48,G,stimD,stimB_75,206,1
49,G,stimD,stimC_75,198,1
50,N,stimA,stimB_75,167,0
51,N,stimB_75,stimA,183,0
52,N,stimB_75,stimA,210,0
53,N,stimC_75,stimA,193,0
54,N,stimB_75,stimA,201,0
55,G,stimC_75,stimD,176,1
56,G,stimC_75,stimD,178,1
57,G,stimB_75,stimD,184,1
58,N,stimB_75,stimA,166,0
59,G,stimB_75,stimD,195,1
60,G,stimC_75,stimD,180,1
61,G,stimB_75,stimD,189,1
62,G,stimC_75,stimD,168,1
63,G,stimB_75,stimD,158,1
64,N,stimC_75,stimA,179,0
65,N,stimC_75,stimA,172,0
66,N,stimC_75,stimA,198,0
67,N,stimC_75,stimA,197,0
68,G,stimB_75,stimD,190,1
69,N,stimB_75,stimA,158,0
70,G,stimB_75,stimD,151,1
71,N,stimB_75,stimA,184,0
72,G,stimB_75,stimD,168,1
73,N,stimC_75,stimA,207,0
74,G,stimC_75,stimD,209,1
75,N,stimC_75,stimA,167,0
76,G,stimB_75,stimD,198,1
77,G,stimC_75,stimD,204,1
78,G,stimB_75,stimD,186,1
79,N,stimB_75,stimA,203,0
80,N,stimB_75,stimA,207,0
81,G,stimB_75,stimD,183,1
82,G,stimC_75,stimD,194,1
83,N,stimC_75,stimA,185,0
84,N,stimC_75,stimA,151,0
85,G,stimC_75,stimD,177,1
86,G,stimB_75,stimD,189,1
87,N,stimB_75,stimA,181,0
88,N,stimB_75,stimA,172,0
89,N,stimC_75,stimA,207,0
90,G,stimC_75,stimD,200,1
91,N,stimC_75,stimA,201,0
92,G,stimB_75,stimD,172,1
93,G,stimC_75,stimD,186,1
94,G,stimB_75,stimD,203,1
95,N,stimC_75,stimA,206,0
96,G,stimC_75,stimD,190,1
97,N,stimB_75,stimA,162,0
98,N,stimC_75,stimA,189,0
99,G,stimC_75,stimD,154,1
100,N,stimB_75,stimA,174,0
101,G,stimD,stimB_75,190,1
102,G,stimD,stimB_75,206,1
103,N,stimA,stimC_75,199,0
104,N,stimA,stimB_75,179,0
105,N,stimA,stimB_75,196,0
106,G,stimD,stimC_75,175,1
107,N,stimA,stimB_75,209,0
108,G,stimD,stimB_75,210,1
109,G,stimD,stimB_75,202,1
110,N,stimA,stimB_75,173,0
111,G,stimD,stimB_75,177,1
112,N,stimA,stimC_75,165,0
113,G,stimD,stimB_75,197,1
114,N,stimA,stimC_75,203,0
115,N,stimA,stimC_75,205,0
116,G,stimD,stimB_75,184,1
117,G,stimD,stimB_75,186,1
118,N,stimA,stimC_75,159,0
119,N,stimA,stimB_75,204,0
120,G,stimD,stimB_75,177,1
121,N,stimA,stimC_75,162,0
122,G,stimD,stimB_75,204,1
123,G,stimD,stimC_75,196,1
124,G,stimD,stimB_75,203,1
125,G,stimD,stimB_75,167,1
126,G,stimD,stimC_75,191,1
127,N,stimA,stimC_75,190,0
128,N,stimA,stimC_75,157,0
129,N,stimA,stimB_75,174,0
130,N,stimA,stimC_75,166,0
131,N,stimA,stimC_75,193,0
132,G,stimD,stimB_75,167,1
133,N,stimA,stimB_75,204,0
134,G,stimD,stimC_75,200,1
135,G,stimD,stimB_75,173,1
136,G,stimD,stimC_75,180,1
137,N,stimA,stimC_75,192,0
138,G,stimD,stimC_75,200,1
139,N,stimA,stimC_75,187,0
140,N,stimA,stimC_75,185,0
141,G,stimD,stimB_75,169,1
142,G,stimD,stimB_75,177,1
143,N,stimA,stimC_75,193,0
144,G,stimD,stimC_75,203,1
145,G,stimD,stimB_75,193,1
146,N,stimA,stimC_75,151,0
147,N,stimA,stimC_75,191,0
148,N,stimA,stimC_75,176,0
149,N,stimA,stimC_75,176,0
150,G,stimD,stimB_75,157,1
151,N,stimC_75,stimA,199,0
152,G,stimB_75,stimD,169,1
153,G,stimC_75,stimD,165,1
154,G,stimC_75,stimD,170,1
155,N,stimB_75,stimA,172,0
156,G,stimC_75,stimD,183,1
157,G,stimC_75,stimD,184,1
158,N,stimC_75,stimA,174,0
159,N,stimB_75,stimA,174,0
160,N,stimB_75,stimA,181,0
161,G,stimC_75,stimD,190,1
162,N,stimB_75,stimA,208,0
163,G,stimC_75,stimD,194,1
164,G,stimC_75,stimD,174,1
165,G,stimC_75,stimD,200,1
166,N,stimC_75,stimA,158,0
167,N,stimC_75,stimA,153,0
168,N,stimC_75,stimA,155,0
169,N,stimB_75,stimA,159,0
170,G,stimB_75,stimD,169,1
171,N,stimB_75,stimA,168,0
172,G,stimC_75,stimD,150,1
173,N,stimC_75,stimA,182,0
174,N,stimB_75,stimA,155,0
175,N,stimC_75,stimA,158,0
176,G,stimC_75,stimD,188,1
177,G,stimB_75,stimD,202,1
178,G,stimC_75,stimD,209,1
179,N,stimB_75,stimA,184,0
180,G,stimC_75,stimD,210,1
181,N,stimC_75,stimA,183,0
182,N,stimC_75,stimA,181,0
183,G,stimB_75,stimD,170,1
184,G,stimC_75,stimD,176,1
185,G,stimC_75,stimD,180,1
186,G,stimC_75,stimD,154,1
187,N,stimB_75,stimA,204,0
188,N,stimC_75,stimA,153,0
189,G,stimB_75,stimD,176,1
190,N,stimC_75,stimA,200,0
191,N,stimC_75,stimA,174,0
192,G,stimC_75,stimD,187,1
193,G,stimC_75,stimD,199,1
194,N,stimC_75,stimA,204,0
195,N,stimC_75,stimA,206,0
196,N,stimB_75,stimA,161,0
197,N,stimC_75,stimA,165,0
198,G,stimC_75,stimD,204,1
199,G,stimC_75,stimD,186,1
200,G,stimB_75,stimD,180,1
201,G,stimD,stimC_75,187,1
202,N,stimA,stimB_75,199,0
203,N,stimA,stimB_75,182,0
