trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,N,stimC,fwn1_25,158,0
2,N,stimC,fwn1_25,177,0
3,N,stimC,fwn1_25,181,0
4,N,stimC,fwn1_25,182,0
5,G,stimB,fwn1_25,202,1
6,N,stimC,fwn1_25,191,0
7,N,stimC,fwn1_25,199,0
8,G,stimB,fwn1_25,182,1
9,N,stimC,fwn1_25,208,0
10,N,stimC,fwn1_25,154,0
11,N,stimC,fwn1_25,183,0
12,N,stimC,fwn1_25,167,0
13,N,stimC,fwn1_25,179,0
14,G,stimB,fwn1_25,191,1
15,N,stimC,fwn1_25,162,0
16,N,stimC,fwn1_25,187,0
17,N,stimC,fwn1_25,169,0
18,N,stimC,fwn1_25,203,0
19,G,stimB,fwn1_25,158,1
20,N,stimC,fwn1_25,156,0
21,N,stimC,fwn1_25,208,0
22,G,stimB,fwn1_25,159,1
23,N,stimC,fwn1_25,159,0
24,N,stimC,fwn1_25,159,0
25,N,stimC,fwn1_25,155,0
26,N,stimC,fwn1_25,177,0
27,N,stimC,fwn1_25,190,0
28,G,stimB,fwn1_25,200,1
29,N,stimC,fwn1_25,198,0
30,N,stimC,fwn1_25,193,0
31,N,stimC,fwn1_25,178,0
32,N,stimC,fwn1_25,193,0
33,N,stimC,fwn1_25,208,0
34,G,stimB,fwn1_25,180,1
35,G,stimB,fwn1_25,168,1
36,N,stimC,fwn1_25,198,0
37,N,stimC,fwn1_25,164,0
38,N,stimC,fwn1_25,164,0
39,N,stimC,fwn1_25,178,0
40,N,stimC,fwn1_25,187,0
41,N,stimC,fwn1_25,187,0
42,G,stimB,fwn1_25,157,1
43,N,stimC,fwn1_25,157,0
44,N,stimC,fwn1_25,167,0
45,G,stimB,fwn1_25,194,1
46,N,stimC,fwn1_25,175,0
47,N,stimC,fwn1_25,200,0
48,N,stimC,fwn1_25,207,0
49,N,stimC,fwn1_25,174,0
50,N,stimC,fwn1_25,153,0
51,G,fwn1_25,stimB,184,1
52,N,fwn1_25,stimC,195,0
53,N,fwn1_25,stimC,169,0
54,N,fwn1_25,stimC,180,0
55,G,fwn1_25,stimB,163,1
56,N,fwn1_25,stimC,207,0
57,N,fwn1_25,stimC,179,0
58,N,fwn1_25,stimC,182,0
59,N,fwn1_25,stimC,163,0
60,N,fwn1_25,stimC,155,0
61,N,fwn1_25,stimC,153,0
62,N,fwn1_25,stimC,199,0
63,N,fwn1_25,stimC,197,0
64,N,fwn1_25,stimC,161,0
65,N,fwn1_25,stimC,204,0
66,N,fwn1_25,stimC,191,0
67,G,fwn1_25,stimB,190,1
68,G,fwn1_25,stimB,210,1
69,N,fwn1_25,stimC,152,0
70,N,fwn1_25,stimC,175,0
71,G,fwn1_25,stimB,179,1
72,G,fwn1_25,stimB,185,1
73,N,fwn1_25,stimC,155,0
74,N,fwn1_25,stimC,190,0
75,N,fwn1_25,stimC,153,0
76,N,fwn1_25,stimC,183,0
77,N,fwn1_25,stimC,193,0
78,N,fwn1_25,stimC,179,0
79,N,fwn1_25,stimC,187,0
80,N,fwn1_25,stimC,163,0
81,N,fwn1_25,stimC,189,0
82,G,fwn1_25,stimB,173,1
83,G,fwn1_25,stimB,156,1
84,N,fwn1_25,stimC,173,0
85,N,fwn1_25,stimC,166,0
86,N,fwn1_25,stimC,164,0
87,N,fwn1_25,stimC,187,0
88,N,fwn1_25,stimC,181,0
89,N,fwn1_25,stimC,175,0
90,N,fwn1_25,stimC,163,0
91,G,fwn1_25,stimB,202,1
92,N,fwn1_25,stimC,202,0
93,N,fwn1_25,stimC,167,0
94,N,fwn1_25,stimC,187,0
