trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,G,stimA,stimA,199,1
2,G,stimA,stimA,184,1
3,N,stimB,stimB,204,0
4,G,stimA,stimA,181,1
5,N,stimB,stimB,207,0
6,N,stimB,stimB,202,0
7,G,stimA,stimA,158,1
8,N,stimB,stimB,195,0
9,G,stimA,stimA,178,1
10,N,stimB,stimB,192,0
11,N,stimB,stimB,188,0
12,G,stimA,stimA,177,1
13,G,stimA,stimA,166,1
14,N,stimB,stimB,208,0
15,G,stimA,stimA,181,1
16,N,stimB,stimB,208,0
17,N,stimB,stimB,172,0
18,N,stimB,stimB,200,0
19,G,stimA,stimA,174,1
20,G,stimA,stimA,178,1
21,G,stimA,stimA,175,1
22,N,stimB,stimB,178,0
23,N,stimB,stimB,202,0
24,G,stimA,stimA,171,1
25,N,stimB,stimB,194,0
26,G,stimA,stimA,186,1
27,G,stimA,stimA,172,1
28,N,stimB,stimB,191,0
29,G,stimA,stimA,172,1
30,N,stimB,stimB,179,0
31,N,stimB,stimB,167,0
32,N,stimB,stimB,164,0
33,N,stimB,stimB,177,0
34,N,stimB,stimB,193,0
35,G,stimA,stimA,204,1
36,G,stimA,stimA,179,1
37,G,stimA,stimA,207,1
38,N,stimB,stimB,204,0
39,G,stimA,stimA,158,1
40,G,stimA,stimA,156,1
41,N,stimB,stimB,166,0
42,N,stimB,stimB,201,0
43,G,stimA,stimA,150,1
44,G,stimA,stimA,172,1
45,N,stimB,stimB,207,0
46,G,stimA,stimA,158,1
47,N,stimB,stimB,163,0
48,G,stimA,stimA,153,1
49,N,stimB,stimB,182,0
50,G,stimA,stimA,170,1
51,N,stimB,stimB,161,0
52,N,stimB,stimB,188,0
53,N,stimB,stimB,186,0
54,G,stimA,stimA,206,1
55,N,stimB,stimB,158,0
56,N,stimB,stimB,197,0
57,G,stimA,stimA,158,1
58,G,stimA,stimA,176,1
59,G,stimA,stimA,209,1
60,G,stimA,stimA,207,1
61,N,stimB,stimB,208,0
62,G,stimA,stimA,151,1
63,G,stimA,stimA,162,1
64,G,stimA,stimA,160,1
65,N,stimB,stimB,173,0
66,N,stimB,stimB,155,0
67,G,stimA,stimA,203,1
68,G,stimA,stimA,171,1
69,N,stimB,stimB,176,0
70,N,stimB,stimB,167,0
71,G,stimA,stimA,158,1
72,N,stimB,stimB,168,0
73,G,stimA,stimA,167,1
74,N,stimB,stimB,189,0
75,G,stimA,stimA,196,1
76,G,stimA,stimA,189,1
77,N,stimB,stimB,163,0
78,N,stimB,stimB,179,0
79,G,stimA,stimA,185,1
80,N,stimB,stimB,200,0
81,G,stimA,stimA,204,1
82,N,stimB,stimB,188,0
83,N,stimB,stimB,158,0
84,G,stimA,stimA,175,1
85,N,stimB,stimB,157,0
86,N,stimB,stimB,198,0
87,G,stimA,stimA,200,1
88,N,stimB,stimB,192,0
89,G,stimA,stimA,192,1
90,G,stimA,stimA,183,1
91,G,stimA,stimA,202,1
92,G,stimA,stimA,153,1
93,G,stimA,stimA,201,1
94,N,stimB,stimB,153,0
95,N,stimB,stimB,168,0
96,G,stimA,stimA,200,1
97,N,stimB,stimB,163,0
98,N,stimB,stimB,204,0
99,G,stimA,stimA,162,1
100,N,stimB,stimB,170,0
101,G,stimA,stimA,152,1
102,N,stimB,stimB,195,0
103,G,stimA,stimA,185,1
104,N,stimB,stimB,165,0
105,N,stimB,stimB,169,0
106,G,stimA,stimA,184,1
107,N,stimB,stimB,166,0
108,G,stimA,stimA,185,1
109,N,stimB,stimB,174,0
110,G,stimA,stimA,178,1
111,N,stimB,stimB,151,0
112,N,stimB,stimB,192,0
113,G,stimA,stimA,158,1
114,N,stimB,stimB,207,0
115,G,stimA,stimA,151,1
116,N,stimB,stimB,176,0
117,N,stimB,stimB,204,0
118,G,stimA,stimA,192,1
119,G,stimA,stimA,157,1
120,G,stimA,stimA,207,1
121,G,stimA,stimA,152,1
122,G,stimA,stimA,170,1
123,N,stimB,stimB,186,0
124,N,stimB,stimB,180,0
125,N,stimB,stimB,208,0
126,G,stimA,stimA,197,1
127,N,stimB,stimB,156,0
128,G,stimA,stimA,177,1
129,N,stimB,stimB,200,0
130,G,stimA,stimA,197,1
131,N,stimB,stimB,162,0
132,N,stimB,stimB,153,0
133,G,stimA,stimA,166,1
134,N,stimB,stimB,153,0
135,G,stimA,stimA,192,1
136,N,stimB,stimB,188,0
137,G,stimA,stimA,186,1
138,N,stimB,stimB,192,0
139,G,stimA,stimA,191,1
