trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,G,stimC,stimB_75,179,1
2,G,stimC,stimA_75,203,1
3,N,stimD,stimA_75,171,0
4,G,stimC,stimA_75,177,1
5,N,stimD,stimA_75,208,0
6,G,stimC,stimB_75,152,1
7,G,stimC,stimA_75,209,1
8,N,stimD,stimA_75,161,0
9,N,stimD,stimB_75,190,0
10,N,stimD,stimB_75,185,0
11,N,stimD,stimB_75,191,0
12,G,stimC,stimB_75,172,1
13,G,stimC,stimB_75,187,1
14,N,stimD,stimB_75,199,0
15,G,stimC,stimA_75,151,1
16,G,stimC,stimA_75,155,1
17,N,stimD,stimB_75,209,0
18,G,stimC,stimB_75,189,1
19,N,stimD,stimA_75,164,0
20,N,stimD,stimA_75,174,0
21,N,stimD,stimB_75,157,0
22,N,stimD,stimA_75,166,0
23,N,stimD,stimB_75,165,0
24,G,stimC,stimB_75,170,1
25,N,stimD,stimB_75,159,0
26,G,stimC,stimB_75,171,1
27,G,stimC,stimA_75,157,1
28,G,stimC,stimB_75,203,1
29,G,stimC,stimB_75,155,1
30,N,stimD,stimA_75,206,0
31,G,stimC,stimB_75,174,1
32,N,stimD,stimA_75,152,0
33,G,stimC,stimA_75,170,1
34,G,stimC,stimB_75,194,1
35,N,stimD,stimB_75,198,0
36,N,stimD,stimB_75,183,0
37,N,stimD,stimA_75,191,0
38,G,stimC,stimB_75,204,1
39,N,stimD,stimA_75,153,0
40,G,stimC,stimB_75,168,1
41,G,stimC,stimB_75,152,1
42,G,stimC,stimA_75,161,1
43,N,stimD,stimA_75,193,0
44,G,stimC,stimB_75,194,1
45,N,stimD,stimA_75,203,0
46,N,stimD,stimB_75,185,0
47,N,stimD,stimB_75,154,0
48,G,stimC,stimA_75,206,1
49,G,stimC,stimB_75,198,1
50,N,stimD,stimA_75,167,0
51,N,stimA_75,stimD,183,0
52,N,stimB_75,stimD,210,0
53,N,stimA_75,stimD,193,0
54,N,stimA_75,stimD,201,0
55,G,stimA_75,stimC,176,1
56,G,stimA_75,stimC,178,1
57,G,stimB_75,stimC,184,1
58,N,stimA_75,stimD,166,0
59,G,stimB_75,stimC,195,1
60,G,stimB_75,stimC,180,1
61,G,stimB_75,stimC,189,1
62,G,stimB_75,stimC,168,1
63,G,stimB_75,stimC,158,1
64,N,stimA_75,stimD,179,0
65,N,stimA_75,stimD,172,0
66,N,stimA_75,stimD,198,0
67,N,stimA_75,stimD,197,0
68,G,stimB_75,stimC,190,1
69,N,stimB_75,stimD,158,0
70,G,stimB_75,stimC,151,1
71,N,stimB_75,stimD,184,0
72,G,stimB_75,stimC,168,1
73,N,stimA_75,stimD,207,0
74,G,stimB_75,stimC,209,1
75,N,stimB_75,stimD,167,0
76,G,stimB_75,stimC,198,1
77,G,stimB_75,stimC,204,1
78,G,stimA_75,stimC,186,1
79,N,stimB_75,stimD,203,0
80,N,stimB_75,stimD,207,0
81,G,stimB_75,stimC,183,1
82,G,stimB_75,stimC,194,1
83,N,stimB_75,stimD,185,0
84,N,stimA_75,stimD,151,0
85,G,stimA_75,stimC,177,1
86,G,stimA_75,stimC,189,1
87,N,stimB_75,stimD,181,0
88,N,stimA_75,stimD,172,0
89,N,stimB_75,stimD,207,0
90,G,stimA_75,stimC,200,1
91,N,stimB_75,stimD,201,0
92,G,stimB_75,stimC,172,1
93,G,stimA_75,stimC,186,1
94,G,stimA_75,stimC,203,1
95,N,stimA_75,stimD,206,0
96,G,stimA_75,stimC,190,1
97,N,stimA_75,stimD,162,0
98,N,stimA_75,stimD,189,0
99,G,stimB_75,stimC,154,1
100,N,stimB_75,stimD,174,0
101,G,stimC,stimA_75,190,1
102,G,stimC,stimA_75,206,1
103,N,stimD,stimB_75,199,0
104,N,stimD,stimA_75,179,0
105,N,stimD,stimA_75,196,0
106,G,stimC,stimB_75,175,1
107,N,stimD,stimB_75,209,0
108,G,stimC,stimB_75,210,1
109,G,stimC,stimA_75,202,1
110,N,stimD,stimB_75,173,0
111,G,stimC,stimA_75,177,1
112,N,stimD,stimB_75,165,0
113,G,stimC,stimA_75,197,1
114,N,stimD,stimA_75,203,0
115,N,stimD,stimA_75,205,0
116,G,stimC,stimA_75,184,1
117,G,stimC,stimB_75,186,1
118,N,stimD,stimB_75,159,0
119,N,stimD,stimA_75,204,0
120,G,stimC,stimA_75,177,1
121,N,stimD,stimA_75,162,0
122,G,stimC,stimA_75,204,1
123,G,stimC,stimA_75,196,1
124,G,stimC,stimA_75,203,1
125,G,stimC,stimA_75,167,1
126,G,stimC,stimB_75,191,1
127,N,stimD,stimA_75,190,0
128,N,stimD,stimB_75,157,0
129,N,stimD,stimB_75,174,0
130,N,stimD,stimA_75,166,0
131,N,stimD,stimA_75,193,0
132,G,stimC,stimB_75,167,1
133,N,stimD,stimA_75,204,0
134,G,stimC,stimA_75,200,1
135,G,stimC,stimA_75,173,1
136,G,stimC,stimA_75,180,1
137,N,stimD,stimB_75,192,0
138,G,stimC,stimA_75,200,1
139,N,stimD,stimA_75,187,0
140,N,stimD,stimB_75,185,0
141,G,stimC,stimB_75,169,1
142,G,stimC,stimA_75,177,1
143,N,stimD,stimA_75,193,0
144,G,stimC,stimB_75,203,1
145,G,stimC,stimB_75,193,1
146,N,stimD,stimB_75,151,0
147,N,stimD,stimB_75,191,0
148,N,stimD,stimB_75,176,0
149,N,stimD,stimB_75,176,0
150,G,stimC,stimB_75,157,1
151,N,stimB_75,stimD,199,0
152,G,stimB_75,stimC,169,1
153,G,stimB_75,stimC,165,1
154,G,stimA_75,stimC,170,1
155,N,stimB_75,stimD,172,0
156,G,stimA_75,stimC,183,1
157,G,stimB_75,stimC,184,1
158,N,stimB_75,stimD,174,0
159,N,stimA_75,stimD,174,0
160,N,stimA_75,stimD,181,0
161,G,stimB_75,stimC,190,1
162,N,stimA_75,stimD,208,0
163,G,stimA_75,stimC,194,1
164,G,stimB_75,stimC,174,1
165,G,stimB_75,stimC,200,1
166,N,stimB_75,stimD,158,0
167,N,stimB_75,stimD,153,0
168,N,stimB_75,stimD,155,0
169,N,stimB_75,stimD,159,0
170,G,stimB_75,stimC,169,1
171,N,stimB_75,stimD,168,0
172,G,stimA_75,stimC,150,1
173,N,stimB_75,stimD,182,0
174,N,stimA_75,stimD,155,0
175,N,stimA_75,stimD,158,0
176,G,stimA_75,stimC,188,1
177,G,stimB_75,stimC,202,1
178,G,stimA_75,stimC,209,1
179,N,stimB_75,stimD,184,0
180,G,stimA_75,stimC,210,1
181,N,stimA_75,stimD,183,0
182,N,stimB_75,stimD,181,0
183,G,stimA_75,stimC,170,1
184,G,stimA_75,stimC,176,1
185,G,stimA_75,stimC,180,1
186,G,stimB_75,stimC,154,1
187,N,stimA_75,stimD,204,0
188,N,stimA_75,stimD,153,0
189,G,stimB_75,stimC,176,1
190,N,stimB_75,stimD,200,0
191,N,stimB_75,stimD,174,0
192,G,stimA_75,stimC,187,1
193,G,stimA_75,stimC,199,1
194,N,stimA_75,stimD,204,0
195,N,stimA_75,stimD,206,0
196,N,stimA_75,stimD,161,0
197,N,stimB_75,stimD,165,0
198,G,stimA_75,stimC,204,1
199,G,stimA_75,stimC,186,1
200,G,stimA_75,stimC,180,1
201,G,stimC,stimA_75,187,1
202,N,stimD,stimA_75,199,0
203,N,stimD,stimA_75,182,0
204,G,stimC,stimA_75,162,1
205,N,stimD,stimB_75,177,0
206,N,stimD,stimA_75,176,0
207,G,stimC,stimA_75,208,1
208,G,stimC,stimB_75,187,1
209,G,stimC,stimB_75,192,1
210,N,stimD,stimB_75,193,0
211,N,stimD,stimB_75,171,0
212,G,stimC,stimA_75,181,1
213,G,stimC,stimA_75,183,1
214,G,stimC,stimA_75,159,1
215,G,stimC,stimA_75,184,1
216,G,stimC,stimA_75,192,1
217,N,stimD,stimB_75,176,0
218,N,stimD,stimB_75,201,0
219,N,stimD,stimA_75,194,0
220,N,stimD,stimA_75,171,0
221,G,stimC,stimB_75,177,1
222,G,stimC,stimB_75,173,1
223,G,stimC,stimB_75,197,1
224,N,stimD,stimB_75,194,0
225,N,stimD,stimB_75,176,0
226,G,stimC,stimA_75,192,1
227,N,stimD,stimB_75,207,0
228,G,stimC,stimB_75,197,1
229,N,stimD,stimA_75,193,0
230,N,stimD,stimA_75,156,0
231,G,stimC,stimB_75,173,1
232,G,stimC,stimB_75,186,1
233,N,stimD,stimB_75,178,0
234,G,stimC,stimB_75,153,1
235,N,stimD,stimB_75,163,0
236,N,stimD,stimB_75,200,0
237,G,stimC,stimB_75,150,1
238,G,stimC,stimA_75,202,1
239,N,stimD,stimA_75,154,0
240,N,stimD,stimA_75,190,0
241,G,stimC,stimA_75,180,1
242,N,stimD,stimB_75,163,0
243,G,stimC,stimA_75,184,1
244,G,stimC,stimA_75,157,1
245,N,stimD,stimB_75,190,0
246,G,stimC,stimA_75,186,1
247,N,stimD,stimB_75,153,0
248,N,stimD,stimA_75,153,0
249,G,stimC,stimB_75,159,1
250,N,stimD,stimA_75,151,0
251,G,stimB_75,stimC,176,1
252,G,stimB_75,stimC,200,1
253,G,stimB_75,stimC,187,1
254,N,stimB_75,stimD,181,0
255,N,stimA_75,stimD,202,0
256,G,stimB_75,stimC,155,1
257,N,stimB_75,stimD,205,0
258,N,stimA_75,stimD,156,0
259,N,stimB_75,stimD,181,0
260,G,stimA_75,stimC,158,1
261,G,stimB_75,stimC,184,1
262,N,stimA_75,stimD,150,0
263,N,stimB_75,stimD,196,0
264,N,stimB_75,stimD,201,0
265,G,stimB_75,stimC,205,1
266,G,stimA_75,stimC,210,1
267,G,stimB_75,stimC,180,1
268,N,stimB_75,stimD,166,0
269,G,stimA_75,stimC,156,1
270,N,stimB_75,stimD,180,0
271,N,stimB_75,stimD,185,0
272,N,stimA_75,stimD,196,0
273,N,stimB_75,stimD,155,0
274,G,stimA_75,stimC,190,1
275,G,stimA_75,stimC,181,1
276,N,stimB_75,stimD,160,0
277,G,stimB_75,stimC,207,1
278,G,stimA_75,stimC,186,1
279,G,stimA_75,stimC,176,1
280,N,stimB_75,stimD,207,0
281,G,stimB_75,stimC,190,1
282,N,stimA_75,stimD,177,0
283,G,stimA_75,stimC,201,1
284,N,stimA_75,stimD,182,0
285,G,stimB_75,stimC,183,1
286,N,stimA_75,stimD,191,0
287,N,stimA_75,stimD,172,0
288,G,stimA_75,stimC,164,1
289,N,stimA_75,stimD,185,0
290,G,stimB_75,stimC,202,1
291,N,stimB_75,stimD,174,0
292,N,stimB_75,stimD,156,0
293,N,stimA_75,stimD,177,0
294,G,stimA_75,stimC,168,1
295,G,stimA_75,stimC,174,1
296,G,stimB_75,stimC,200,1
297,N,stimA_75,stimD,174,0
298,G,stimB_75,stimC,173,1
299,G,stimA_75,stimC,171,1
300,N,stimA_75,stimD,158,0
301,N,stimD,stimA_75,165,0
302,G,stimC,stimB_75,155,1
303,G,stimC,stimA_75,176,1
304,N,stimD,stimA_75,165,0
305,G,stimC,stimB_75,168,1
306,N,stimD,stimB_75,175,0
307,G,stimC,stimB_75,157,1
308,N,stimD,stimA_75,180,0
309,G,stimC,stimB_75,193,1
310,N,stimD,stimB_75,164,0
311,G,stimC,stimB_75,197,1
312,G,stimC,stimA_75,154,1
313,N,stimD,stimB_75,174,0
314,N,stimD,stimB_75,150,0
315,N,stimD,stimA_75,163,0
316,G,stimC,stimA_75,150,1
317,G,stimC,stimB_75,161,1
318,N,stimD,stimB_75,158,0
319,G,stimC,stimB_75,166,1
320,N,stimD,stimB_75,160,0
321,N,stimD,stimA_75,158,0
322,G,stimC,stimB_75,186,1
323,N,stimD,stimA_75,204,0
324,G,stimC,stimA_75,207,1
325,G,stimC,stimA_75,163,1
326,N,stimD,stimB_75,179,0
327,G,stimC,stimB_75,172,1
328,N,stimD,stimA_75,181,0
329,N,stimD,stimA_75,166,0
330,G,stimC,stimB_75,154,1
331,N,stimD,stimA_75,176,0
332,G,stimC,stimA_75,160,1
333,G,stimC,stimA_75,151,1
334,G,stimC,stimB_75,208,1
335,G,stimC,stimA_75,176,1
336,N,stimD,stimB_75,208,0
337,G,stimC,stimA_75,196,1
338,N,stimD,stimB_75,150,0
339,N,stimD,stimB_75,191,0
340,N,stimD,stimA_75,193,0
341,N,stimD,stimA_75,189,0
342,N,stimD,stimB_75,183,0
343,G,stimC,stimB_75,163,1
344,G,stimC,stimB_75,197,1
345,N,stimD,stimB_75,163,0
346,N,stimD,stimB_75,172,0
347,G,stimC,stimB_75,204,1
348,G,stimC,stimB_75,202,1
349,G,stimC,stimB_75,174,1
350,N,stimD,stimB_75,169,0
351,G,stimB_75,stimC,187,1
352,G,stimA_75,stimC,205,1
353,G,stimB_75,stimC,205,1
354,G,stimB_75,stimC,186,1
355,G,stimB_75,stimC,170,1
356,N,stimA_75,stimD,202,0
357,N,stimA_75,stimD,176,0
358,N,stimA_75,stimD,205,0
359,N,stimA_75,stimD,152,0
360,N,stimB_75,stimD,182,0
361,N,stimA_75,stimD,193,0
362,N,stimB_75,stimD,160,0
363,G,stimB_75,stimC,170,1
364,N,stimA_75,stimD,161,0
365,G,stimA_75,stimC,169,1
366,N,stimB_75,stimD,174,0
367,G,stimB_75,stimC,183,1
368,G,stimA_75,stimC,152,1
369,G,stimA_75,stimC,183,1
370,N,stimB_75,stimD,166,0
371,N,stimB_75,stimD,164,0
372,G,stimA_75,stimC,164,1
373,G,stimA_75,stimC,159,1
374,N,stimA_75,stimD,208,0
375,N,stimA_75,stimD,207,0
376,N,stimB_75,stimD,199,0
377,G,stimB_75,stimC,194,1
378,G,stimB_75,stimC,160,1
379,N,stimB_75,stimD,171,0
380,G,stimA_75,stimC,161,1
381,G,stimA_75,stimC,150,1
382,N,stimB_75,stimD,169,0
383,G,stimA_75,stimC,192,1
384,N,stimA_75,stimD,188,0
385,N,stimA_75,stimD,183,0
386,G,stimB_75,stimC,176,1
387,G,stimB_75,stimC,167,1
388,N,stimA_75,stimD,180,0
389,G,stimA_75,stimC,196,1
390,N,stimB_75,stimD,196,0
391,G,stimB_75,stimC,185,1
392,G,stimB_75,stimC,195,1
393,G,stimA_75,stimC,189,1
394,G,stimA_75,stimC,157,1
395,N,stimB_75,stimD,180,0
396,N,stimB_75,stimD,171,0
397,N,stimA_75,stimD,155,0
398,N,stimB_75,stimD,159,0
399,N,stimA_75,stimD,162,0
400,G,stimB_75,stimC,191,1
401,N,stimD,stimB_75,176,0
402,G,stimC,stimB_75,192,1
403,G,stimC,stimB_75,165,1
404,N,stimD,stimB_75,150,0
405,N,stimD,stimB_75,182,0
406,N,stimD,stimA_75,167,0
407,G,stimC,stimA_75,207,1
408,N,stimD,stimB_75,205,0
409,G,stimC,stimA_75,173,1
410,G,stimC,stimB_75,151,1
411,G,stimC,stimA_75,190,1
412,N,stimD,stimA_75,201,0
413,G,stimC,stimB_75,209,1
414,N,stimD,stimB_75,153,0
415,N,stimD,stimB_75,177,0
416,N,stimD,stimB_75,185,0
417,G,stimC,stimB_75,191,1
418,G,stimC,stimA_75,193,1
419,G,stimC,stimB_75,189,1
420,N,stimD,stimA_75,194,0
421,G,stimC,stimB_75,172,1
422,N,stimD,stimB_75,185,0
423,N,stimD,stimB_75,157,0
424,G,stimC,stimA_75,153,1
425,G,stimC,stimB_75,209,1
426,G,stimC,stimB_75,167,1
427,N,stimD,stimB_75,186,0
428,N,stimD,stimA_75,208,0
429,G,stimC,stimB_75,161,1
430,N,stimD,stimB_75,161,0
431,G,stimC,stimA_75,170,1
432,G,stimC,stimA_75,206,1
433,G,stimC,stimA_75,173,1
434,G,stimC,stimB_75,166,1
435,G,stimC,stimB_75,159,1
436,N,stimD,stimB_75,174,0
437,N,stimD,stimB_75,172,0
438,N,stimD,stimA_75,157,0
439,N,stimD,stimA_75,176,0
440,N,stimD,stimA_75,155,0
441,G,stimC,stimA_75,187,1
442,N,stimD,stimA_75,150,0
443,N,stimD,stimA_75,184,0
444,N,stimD,stimA_75,198,0
445,G,stimC,stimA_75,164,1
446,G,stimC,stimB_75,177,1
447,N,stimD,stimA_75,184,0
448,G,stimC,stimB_75,153,1
449,N,stimD,stimB_75,180,0
450,G,stimC,stimA_75,189,1
451,G,stimA_75,stimC,163,1
452,G,stimB_75,stimC,201,1
453,G,stimA_75,stimC,209,1
454,N,stimA_75,stimD,201,0
455,N,stimA_75,stimD,180,0
456,N,stimB_75,stimD,167,0
457,G,stimA_75,stimC,195,1
458,N,stimB_75,stimD,164,0
459,N,stimA_75,stimD,208,0
460,G,stimA_75,stimC,187,1
461,G,stimA_75,stimC,186,1
462,N,stimB_75,stimD,160,0
463,G,stimB_75,stimC,155,1
464,G,stimA_75,stimC,165,1
465,N,stimB_75,stimD,202,0
466,G,stimB_75,stimC,205,1
467,N,stimA_75,stimD,192,0
468,G,stimA_75,stimC,194,1
469,N,stimA_75,stimD,164,0
470,N,stimB_75,stimD,185,0
471,G,stimA_75,stimC,199,1
472,N,stimB_75,stimD,174,0
473,G,stimB_75,stimC,210,1
474,N,stimB_75,stimD,155,0
475,N,stimA_75,stimD,169,0
476,G,stimB_75,stimC,181,1
477,G,stimB_75,stimC,153,1
478,G,stimA_75,stimC,194,1
479,N,stimB_75,stimD,183,0
480,N,stimB_75,stimD,182,0
481,N,stimB_75,stimD,200,0
482,N,stimB_75,stimD,202,0
483,N,stimA_75,stimD,198,0
484,G,stimA_75,stimC,169,1
485,G,stimA_75,stimC,177,1
486,N,stimB_75,stimD,195,0
487,N,stimB_75,stimD,156,0
488,G,stimA_75,stimC,156,1
489,G,stimB_75,stimC,166,1
490,G,stimB_75,stimC,182,1
491,N,stimB_75,stimD,209,0
492,G,stimA_75,stimC,193,1
493,G,stimA_75,stimC,169,1
494,G,stimB_75,stimC,167,1
495,N,stimB_75,stimD,201,0
496,N,stimA_75,stimD,205,0
497,N,stimB_75,stimD,188,0
498,N,stimA_75,stimD,165,0
499,G,stimA_75,stimC,155,1
500,G,stimB_75,stimC,201,1
501,N,stimD,stimA_75,185,0
502,G,stimC,stimA_75,207,1
503,N,stimD,stimA_75,153,0
504,G,stimC,stimA_75,185,1
505,G,stimC,stimB_75,167,1
506,N,stimD,stimB_75,200,0
507,G,stimC,stimB_75,161,1
508,G,stimC,stimA_75,176,1
509,N,stimD,stimA_75,173,0
510,N,stimD,stimB_75,200,0
511,G,stimC,stimB_75,191,1
512,N,stimD,stimA_75,162,0
513,G,stimC,stimA_75,169,1
514,G,stimC,stimA_75,158,1
515,N,stimD,stimB_75,190,0
516,N,stimD,stimB_75,184,0
517,N,stimD,stimA_75,160,0
518,G,stimC,stimA_75,159,1
519,N,stimD,stimA_75,179,0
520,G,stimC,stimB_75,205,1
521,N,stimD,stimA_75,183,0
522,N,stimD,stimA_75,152,0
523,N,stimD,stimA_75,153,0
524,N,stimD,stimB_75,199,0
525,G,stimC,stimB_75,177,1
526,G,stimC,stimA_75,173,1
527,G,stimC,stimA_75,198,1
528,G,stimC,stimB_75,172,1
529,N,stimD,stimB_75,182,0
530,G,stimC,stimA_75,193,1
531,G,stimC,stimA_75,203,1
532,N,stimD,stimA_75,170,0
533,N,stimD,stimB_75,189,0
534,G,stimC,stimB_75,209,1
535,N,stimD,stimB_75,154,0
536,N,stimD,stimA_75,185,0
537,G,stimC,stimA_75,175,1
538,N,stimD,stimA_75,168,0
539,G,stimC,stimB_75,166,1
540,G,stimC,stimA_75,196,1
541,G,stimC,stimB_75,210,1
542,G,stimC,stimA_75,161,1
543,G,stimC,stimB_75,197,1
544,G,stimC,stimA_75,161,1
545,N,stimD,stimB_75,210,0
546,N,stimD,stimB_75,198,0
547,N,stimD,stimB_75,175,0
548,N,stimD,stimA_75,194,0
549,G,stimC,stimA_75,180,1
550,N,stimD,stimB_75,199,0
551,N,stimB_75,stimD,171,0
552,N,stimA_75,stimD,154,0
553,G,stimA_75,stimC,186,1
554,G,stimA_75,stimC,205,1
555,N,stimB_75,stimD,161,0
556,G,stimB_75,stimC,176,1
557,N,stimA_75,stimD,195,0
558,G,stimB_75,stimC,152,1
559,G,stimA_75,stimC,207,1
560,N,stimA_75,stimD,196,0
561,G,stimB_75,stimC,184,1
562,N,stimB_75,stimD,161,0
563,G,stimA_75,stimC,180,1
564,G,stimA_75,stimC,181,1
565,G,stimB_75,stimC,210,1
566,N,stimA_75,stimD,202,0
567,N,stimA_75,stimD,208,0
