trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,G,stimC,stimC,196,1
2,G,stimC,stimC,187,1
3,N,stimD,stimD,174,0
4,N,stimD,stimD,201,0
5,N,stimD,stimD,152,0
6,N,stimD,stimD,155,0
7,G,stimC,stimC,207,1
8,N,stimD,stimD,174,0
9,N,stimD,stimD,182,0
10,N,stimD,stimD,205,0
11,G,stimC,stimC,170,1
12,N,stimD,stimD,190,0
13,N,stimD,stimD,194,0
14,N,stimD,stimD,163,0
15,G,stimC,stimC,183,1
16,G,stimC,stimC,177,1
17,N,stimD,stimD,187,0
18,N,stimD,stimD,183,0
19,N,stimD,stimD,181,0
20,N,stimD,stimD,167,0
21,N,stimD,stimD,203,0
22,G,stimC,stimC,207,1
23,N,stimD,stimD,199,0
24,G,stimC,stimC,209,1
25,N,stimD,stimD,181,0
26,N,stimD,stimD,156,0
27,N,stimD,stimD,189,0
28,N,stimD,stimD,161,0
29,G,stimC,stimC,202,1
30,N,stimD,stimD,207,0
31,N,stimD,stimD,156,0
32,N,stimD,stimD,168,0
33,N,stimD,stimD,198,0
34,N,stimD,stimD,176,0
35,N,stimD,stimD,180,0
36,N,stimD,stimD,151,0
37,N,stimD,stimD,184,0
38,G,stimC,stimC,184,1
39,G,stimC,stimC,195,1
40,G,stimC,stimC,154,1
41,G,stimC,stimC,198,1
42,G,stimC,stimC,161,1
43,N,stimD,stimD,182,0
44,N,stimD,stimD,206,0
45,G,stimC,stimC,210,1
46,N,stimD,stimD,209,0
47,N,stimD,stimD,168,0
48,N,stimD,stimD,195,0
49,N,stimD,stimD,162,0
50,N,stimD,stimD,202,0
51,N,stimD,stimD,190,0
52,N,stimD,stimD,156,0
53,N,stimD,stimD,185,0
54,G,stimC,stimC,208,1
55,G,stimC,stimC,201,1
56,N,stimD,stimD,195,0
57,G,stimC,stimC,192,1
58,N,stimD,stimD,165,0
59,N,stimD,stimD,152,0
60,N,stimD,stimD,178,0
61,G,stimC,stimC,157,1
62,N,stimD,stimD,159,0
63,G,stimC,stimC,175,1
64,N,stimD,stimD,190,0
65,N,stimD,stimD,209,0
66,N,stimD,stimD,167,0
67,N,stimD,stimD,182,0
68,N,stimD,stimD,206,0
69,G,stimC,stimC,160,1
70,N,stimD,stimD,198,0
71,G,stimC,stimC,156,1
72,G,stimC,stimC,203,1
73,G,stimC,stimC,181,1
74,N,stimD,stimD,209,0
75,N,stimD,stimD,196,0
76,N,stimD,stimD,194,0
77,N,stimD,stimD,150,0
78,N,stimD,stimD,162,0
79,N,stimD,stimD,165,0
80,N,stimD,stimD,154,0
81,G,stimC,stimC,194,1
82,N,stimD,stimD,200,0
83,N,stimD,stimD,170,0
84,G,stimC,stimC,158,1
85,N,stimD,stimD,190,0
86,N,stimD,stimD,200,0
87,G,stimC,stimC,191,1
88,N,stimD,stimD,158,0
89,N,stimD,stimD,173,0
90,N,stimD,stimD,191,0
91,N,stimD,stimD,181,0
92,G,stimC,stimC,209,1
93,N,stimD,stimD,166,0
94,N,stimD,stimD,202,0
95,N,stimD,stimD,172,0
96,G,stimC,stimC,158,1
97,N,stimD,stimD,155,0
98,G,stimC,stimC,195,1
99,N,stimD,stimD,172,0
100,N,stimD,stimD,173,0
101,G,stimC,stimC,168,1
102,N,stimD,stimD,167,0
103,G,stimC,stimC,165,1
104,N,stimD,stimD,178,0
105,N,stimD,stimD,210,0
106,G,stimC,stimC,173,1
107,N,stimD,stimD,207,0
108,N,stimD,stimD,160,0
109,N,stimD,stimD,206,0
110,N,stimD,stimD,196,0
111,N,stimD,stimD,202,0
112,N,stimD,stimD,186,0
113,N,stimD,stimD,156,0
114,G,stimC,stimC,177,1
115,G,stimC,stimC,189,1
116,N,stimD,stimD,153,0
117,N,stimD,stimD,151,0
118,N,stimD,stimD,167,0
119,G,stimC,stimC,206,1
120,N,stimD,stimD,181,0
121,G,stimC,stimC,203,1
122,G,stimC,stimC,173,1
123,N,stimD,stimD,203,0
124,N,stimD,stimD,182,0
125,N,stimD,stimD,204,0
126,N,stimD,stimD,156,0
127,N,stimD,stimD,162,0
128,N,stimD,stimD,192,0
129,N,stimD,stimD,172,0
130,G,stimC,stimC,150,1
131,N,stimD,stimD,173,0
132,G,stimC,stimC,169,1
133,N,stimD,stimD,173,0
134,N,stimD,stimD,161,0
135,N,stimD,stimD,162,0
136,G,stimC,stimC,186,1
137,N,stimD,stimD,186,0
138,N,stimD,stimD,160,0
139,G,stimC,stimC,206,1
140,N,stimD,stimD,153,0
141,N,stimD,stimD,162,0
142,G,stimC,stimC,181,1
143,N,stimD,stimD,196,0
144,N,stimD,stimD,158,0
145,G,stimC,stimC,206,1
146,N,stimD,stimD,175,0
147,N,stimD,stimD,153,0
148,N,stimD,stimD,191,0
149,N,stimD,stimD,167,0
150,G,stimC,stimC,197,1
151,N,stimD,stimD,208,0
152,G,stimC,stimC,191,1
153,N,stimD,stimD,180,0
