trialnum,trialtype,tex_Stim_Left,tex_Stim_Right,StimLocation,reward
1,N,stimA_25,stimD,173,0
2,N,stimA_25,stimD,177,0
3,N,stimA_25,stimD,201,0
4,N,stimB_25,stimD,182,0
5,G,stimB_25,stimC,154,1
6,N,stimB_25,stimD,171,0
7,N,stimA_25,stimD,206,0
8,N,stimA_25,stimD,175,0
9,G,stimB_25,stimC,172,1
10,G,stimB_25,stimC,201,1
11,G,stimA_25,stimC,198,1
12,G,stimB_25,stimC,171,1
13,N,stimA_25,stimD,197,0
14,N,stimA_25,stimD,152,0
15,N,stimA_25,stimD,186,0
16,G,stimB_25,stimC,159,1
17,N,stimA_25,stimD,207,0
18,N,stimA_25,stimD,162,0
19,N,stimB_25,stimD,174,0
20,N,stimB_25,stimD,184,0
21,G,stimA_25,stimC,175,1
22,N,stimB_25,stimD,166,0
23,N,stimB_25,stimD,196,0
24,N,stimB_25,stimD,162,0
25,N,stimB_25,stimD,187,0
26,N,stimA_25,stimD,207,0
27,N,stimA_25,stimD,175,0
28,G,stimB_25,stimC,151,1
29,N,stimA_25,stimD,180,0
30,G,stimA_25,stimC,151,1
31,N,stimA_25,stimD,165,0
32,N,stimB_25,stimD,160,0
33,N,stimB_25,stimD,200,0
34,N,stimB_25,stimD,175,0
35,N,stimA_25,stimD,162,0
36,N,stimA_25,stimD,199,0
37,G,stimA_25,stimC,188,1
38,N,stimA_25,stimD,164,0
39,G,stimA_25,stimC,151,1
40,G,stimB_25,stimC,170,1
41,N,stimB_25,stimD,172,0
42,G,stimB_25,stimC,199,1
43,G,stimA_25,stimC,182,1
44,G,stimA_25,stimC,161,1
45,N,stimA_25,stimD,189,0
46,N,stimA_25,stimD,160,0
47,N,stimB_25,stimD,162,0
48,N,stimB_25,stimD,174,0
49,N,stimB_25,stimD,150,0
50,N,stimA_25,stimD,185,0
51,G,stimC,stimB_25,159,1
52,N,stimD,stimA_25,181,0
53,N,stimD,stimA_25,182,0
54,N,stimD,stimB_25,197,0
55,N,stimD,stimA_25,173,0
56,N,stimD,stimB_25,156,0
57,N,stimD,stimB_25,192,0
58,G,stimC,stimA_25,179,1
59,G,stimC,stimB_25,207,1
60,N,stimD,stimA_25,159,0
61,N,stimD,stimA_25,151,0
62,N,stimD,stimA_25,198,0
63,G,stimC,stimB_25,156,1
64,N,stimD,stimA_25,180,0
65,N,stimD,stimA_25,152,0
66,G,stimC,stimB_25,180,1
67,N,stimD,stimB_25,202,0
68,N,stimD,stimB_25,155,0
69,N,stimD,stimA_25,171,0
70,G,stimC,stimA_25,175,1
71,N,stimD,stimB_25,150,0
72,N,stimD,stimA_25,188,0
73,G,stimC,stimA_25,170,1
74,N,stimD,stimB_25,167,0
75,N,stimD,stimA_25,168,0
76,N,stimD,stimA_25,163,0
77,G,stimC,stimA_25,176,1
78,N,stimD,stimA_25,156,0
79,N,stimD,stimA_25,182,0
80,G,stimC,stimB_25,183,1
81,N,stimD,stimA_25,181,0
82,G,stimC,stimB_25,182,1
83,N,stimD,stimB_25,185,0
84,N,stimD,stimB_25,183,0
85,N,stimD,stimB_25,208,0
86,N,stimD,stimA_25,196,0
87,N,stimD,stimB_25,189,0
88,N,stimD,stimB_25,172,0
89,G,stimC,stimA_25,165,1
90,G,stimC,stimB_25,208,1
91,G,stimC,stimA_25,195,1
92,N,stimD,stimB_25,159,0
93,N,stimD,stimA_25,164,0
94,G,stimC,stimB_25,181,1
95,N,stimD,stimB_25,159,0
96,N,stimD,stimB_25,202,0
97,N,stimD,stimA_25,193,0
98,G,stimC,stimB_25,186,1
99,N,stimD,stimA_25,173,0
100,N,stimD,stimA_25,182,0
101,G,stimB_25,stimC,167,1
102,G,stimB_25,stimC,203,1
103,N,stimA_25,stimD,181,0
104,N,stimA_25,stimD,157,0
105,G,stimA_25,stimC,158,1
106,N,stimA_25,stimD,197,0
107,N,stimA_25,stimD,208,0
108,N,stimB_25,stimD,190,0
109,N,stimA_25,stimD,175,0
110,N,stimA_25,stimD,164,0
111,N,stimA_25,stimD,201,0
112,G,stimB_25,stimC,167,1
113,N,stimA_25,stimD,190,0
114,N,stimA_25,stimD,201,0
115,G,stimB_25,stimC,185,1
116,N,stimB_25,stimD,154,0
117,N,stimA_25,stimD,180,0
118,N,stimB_25,stimD,181,0
119,N,stimB_25,stimD,159,0
120,G,stimB_25,stimC,195,1
121,N,stimB_25,stimD,206,0
122,N,stimB_25,stimD,159,0
123,G,stimB_25,stimC,171,1
124,N,stimA_25,stimD,167,0
125,N,stimB_25,stimD,183,0
126,N,stimB_25,stimD,174,0
127,N,stimB_25,stimD,206,0
128,N,stimA_25,stimD,175,0
129,G,stimB_25,stimC,170,1
130,G,stimB_25,stimC,193,1
131,N,stimA_25,stimD,170,0
132,N,stimA_25,stimD,183,0
133,N,stimB_25,stimD,163,0
134,N,stimA_25,stimD,192,0
135,N,stimB_25,stimD,156,0
136,N,stimB_25,stimD,172,0
137,G,stimA_25,stimC,152,1
138,G,stimB_25,stimC,207,1
139,G,stimA_25,stimC,176,1
140,N,stimA_25,stimD,161,0
141,N,stimB_25,stimD,202,0
142,N,stimA_25,stimD,185,0
143,N,stimA_25,stimD,153,0
144,G,stimA_25,stimC,204,1
145,N,stimA_25,stimD,153,0
146,N,stimB_25,stimD,205,0
147,N,stimB_25,stimD,182,0
148,N,stimA_25,stimD,175,0
149,G,stimB_25,stimC,174,1
150,G,stimA_25,stimC,206,1
151,G,stimC,stimA_25,198,1
152,G,stimC,stimB_25,198,1
153,N,stimD,stimA_25,165,0
154,N,stimD,stimB_25,193,0
155,N,stimD,stimA_25,173,0
156,N,stimD,stimA_25,188,0
157,N,stimD,stimA_25,170,0
158,N,stimD,stimB_25,181,0
159,N,stimD,stimA_25,202,0
160,G,stimC,stimA_25,182,1
161,N,stimD,stimB_25,205,0
162,N,stimD,stimB_25,203,0
163,G,stimC,stimB_25,177,1
164,N,stimD,stimB_25,175,0
165,N,stimD,stimB_25,176,0
166,G,stimC,stimA_25,165,1
167,N,stimD,stimA_25,150,0
168,N,stimD,stimA_25,206,0
169,G,stimC,stimA_25,195,1
170,N,stimD,stimB_25,180,0
171,N,stimD,stimA_25,151,0
172,G,stimC,stimB_25,196,1
173,N,stimD,stimB_25,168,0
174,N,stimD,stimA_25,153,0
175,N,stimD,stimA_25,159,0
176,N,stimD,stimA_25,206,0
177,N,stimD,stimB_25,173,0
178,G,stimC,stimB_25,161,1
179,G,stimC,stimB_25,195,1
180,N,stimD,stimB_25,177,0
181,N,stimD,stimA_25,205,0
182,N,stimD,stimB_25,162,0
183,N,stimD,stimA_25,202,0
184,N,stimD,stimA_25,197,0
185,G,stimC,stimB_25,154,1
186,G,stimC,stimB_25,163,1
187,N,stimD,stimA_25,151,0
188,N,stimD,stimB_25,210,0
189,N,stimD,stimB_25,191,0
190,G,stimC,stimB_25,159,1
191,G,stimC,stimB_25,192,1
192,N,stimD,stimB_25,191,0
193,N,stimD,stimA_25,209,0
194,N,stimD,stimA_25,199,0
195,G,stimC,stimB_25,154,1
196,N,stimD,stimB_25,209,0
197,N,stimD,stimB_25,185,0
198,G,stimC,stimB_25,178,1
199,N,stimD,stimA_25,162,0
200,N,stimD,stimB_25,201,0
201,G,stimB_25,stimC,186,1
202,N,stimA_25,stimD,170,0
203,G,stimA_25,stimC,192,1
204,N,stimB_25,stimD,188,0
205,G,stimB_25,stimC,164,1
206,N,stimB_25,stimD,186,0
207,N,stimA_25,stimD,204,0
208,N,stimB_25,stimD,194,0
209,N,stimA_25,stimD,188,0
210,N,stimB_25,stimD,162,0
211,N,stimA_25,stimD,155,0
212,G,stimA_25,stimC,185,1
213,N,stimA_25,stimD,169,0
214,N,stimA_25,stimD,203,0
215,N,stimB_25,stimD,179,0
